repo_id,contributor_login,user_id,type,site_admin
21737465,ucg8j,6220504,User,False
21737465,lmichelbacher,4551696,User,False
21737465,LucasBassetti,1014326,User,False
21737465,0Lola,8954023,User,False
21737465,LewisJEllis,1445984,User,False
21737465,leomaurodesenv,11961778,User,False
21737465,LeonardoFurtado,22118060,User,False
21737465,secretGeek,2861690,User,False
21737465,leereilly,121322,User,True
21737465,notlmn,37769974,User,False
21737465,lauthieb,9600228,User,False
21737465,CompSciLauren,25672237,User,False
21737465,webpro,456426,User,False
21737465,yeskunall,14703164,User,False
21737465,krzjoa,17183113,User,False
21737465,krisskross,414023,User,False
21737465,maltsev,923973,User,False
21737465,kzbt,2608311,User,False
21737465,KimberlyMunoz,1860176,User,False
21737465,matchai,4658208,User,False
21737465,MartinZikmund,1075116,User,False
21737465,MartinMiles,9962296,User,False
21737465,MartinKavik,18517402,User,False
21737465,martijndeb,60222,User,False
21737465,markusschanta,254488,User,False
21737465,mark-rushakoff,290647,User,False
21737465,keller-mark,7525285,User,False
21737465,mariusoe,1217782,User,False
21737465,desiderantes,1703429,User,False
21737465,margaretmz,1885008,User,False
21737465,marcobiedermann,5244986,User,False
21737465,herrbischoff,8957346,User,False
21737465,markets,576701,User,False
21737465,Boldewyn,48738,User,False
21737465,manuzhang,1191767,User,False
21737465,moul,94029,User,False
21737465,mhxion,21981508,User,False
21737465,madphysicist,4617010,User,False
21737465,maciejczyzewski,1976088,User,False
21737465,0xFA11,12574651,User,False
21737465,efectn,45270788,User,False
21737465,jonleibowitz,17963,User,False
21737465,j0hnm4r5,3644972,User,False
21737465,jhngrant,5324735,User,False
21737465,DataDaoDe,916309,User,False
21737465,joho,4092,User,False
21737465,joewdavies,25485293,User,False
21737465,unixorn,23920,User,False
21737465,BubuAnabelas,14363444,User,False
21737465,mezod,1230963,User,False
21737465,kjw0612,2831504,User,False
21737465,jetli,1142758,User,False
21737465,JesseTG,1175189,User,False
21737465,jeroenverfallie,1143308,User,False
21737465,jakoch,85608,User,False
21737465,JeevanYewale,220893951,User,False
